course_id,title,language,lesson_count,total_page_count,total_page_item_count,content_tags
2831,Writing Prompts: Personal Narrative,en-US,5,50,100,"Academic,Adult_Basic_Education,Assessment_Essay,Assessment_Reflection,COURSE,Content_Performance,Course_Length_1,Earn,Effective_Writing,Family_Community,Job_Skills,Jobs,Jobs_Finance,Language_Arts,Learn,Life,Personal_Growth,Picture_Media,Reading_Writing,Reentry_Community,Time_Completion_Low,Writing"
4247, Life Ready ,en-US,16,47,48,"Academic,Earn,Information,Learn,MAINE_DOC_ONLY,Resources,Restricted_Visibility,education_ready"
3967,Physical Plant,en-US,4,4,8,"Information,Resources,Restricted_Visibility,WINFIELD_KDOC_ONLY,WWRF_KDOC_ONLY"
2184,test mathjax,en-US,1,2,2,"Earn,Learn"
4335,"Mark in the Nitty-Gritty of History, Lesson 3",en-US,8,30,101,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
3715,This is Real Life: Jesus > Aladdin,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
1520,Introduction to Western Political Thought,en-US,21,142,334,"Academic,Assessment_Essay,Assessment_Mult_Choice,Civics_Government,Civil_Liberties,College,College_Credit,Constitution,Content_Performance,Course_Length_3,Democracy,Earn,Enlightenment,Learn,Level_Advanced,Level_Literacy_4,PDF_Reading,Political_Science,Social_Studies,Text_Item,Time_Completion_High,Video_Item,Video_Lecture,no_kdoc"
4153,"TCF - Administration, Organization, and Management",en-US,8,8,16,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
1579,Level 2 Reading Practice - Knifepoint,en-US,15,15,73,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1309,Las Palabras Communes ,en-US,4,28,56,"Academic,ESL,Earn,Learn,Spanish"
1275,Science - Life Science (CN),en-US,19,181,522,"Earn,Learn"
3924,OCF - Food Service,en-US,3,3,6,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
1165,"Sexual Wellness: Your Health, Your Body, Your Choice",en-US,6,60,227,"COURSE,Health,Health_Recovery,Physical_Health,Wellness,Womens_Health,no_kdoc"
2503,Level 2 Reading Practice - Reaction,en-US,15,15,89,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,Job_Skills,Jobs,Jobs_Finance,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,Life,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1251,Social Studies - Civics and Government (CDN),en-US,9,89,264,"Earn,Learn"
3307,Christian Prayer - Part III -  The Life of Prayer: Spiritual and Catechetical Reflections,en-US,8,25,92,"Bible,CDU,COURSE,Catholic,Earn,Learn,Life,Religion,Religion_Spirituality,Religious,Religious_Study,Spiritual,Spirituality"
3859,TCF - Sanitation and Hygiene xx,en-US,4,4,8,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
4442,Moore County Detention Center Inmate Handbook,en-US,1,1,1,"Information,Resources,Restricted_Visibility"
4258,TCF - Special Management Offenders ,en-US,3,3,6,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
3870,TCF - Religious Services,en-US,1,1,2,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
3466,El Dorado County Inmate Handbook,en-US,2,2,6,"Content_Reference,Course_Length_1,Earn,Learn,Legal,Level_All,Life,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Low"
3550,Word on the Street: Book 2,en-US,3,26,78,"COURSE,Childhood_Development,Earn,Headspace,Learn,Life,Making_Changes,Restricted_Visibility,State_Specific_Course"
2968,Indiana Commercial Driver's Licence Practice Test,en-US,9,329,362,"Assessment_Mult_Choice,CDL,COURSE,Commercial_Driver's_License,Content_Performance,Course_Length_2,Driving,Earn,Job,Job_Skills,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Medium"
3436,The Reentry Times.com Educational Program,en-US,6,18,48,"COURSE,Earn,Learn,Life,Making_Changes,Military,Personal_Growth,Reentry,Veterans"
4250,Los Sacramentos de la Iniciacion Cristiana - Celebración del misterio cristiano: Lección dos,en-US,6,21,73,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
2188,Test Sac Survey,en-US,1,1,3,"Earn,Learn,Life,Reference"
4099,Introduction to AIDS HIV (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
4233,"THEO-N105-VAT II: The Constitution on the Church, Lumen Gentium, Part I, L-2",en-US,6,22,83,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
3946,LCF - Security and Control,en-US,9,9,18,"Information,LANSING_KDOC_ONLY,Resources,Restricted_Visibility"
4420,"The Sacrament of Penance, Lesson 3",en-US,7,35,127,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4100,Introduction to AIDS Medicines (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
759,Level 3 Reading Practice: Abraham Lincoln's Childhood,en-US,1,2,17,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Intermediate,Language_Arts,Learn,Level_Literacy_3,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1401,Build to Read 1: Start,en-US,2,2,18,"Academic,Adult_Basic_Education,Content_Performance,Course_Length_1,Earn,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,Picture_Media,Reading_Practice,Reading_Writing,Reference,Time_Completion_Low,Video_Item,Video_Lecture"
4014,SCF - Recreation and Offender Activities,en-US,4,4,10,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
4124,Ephesians: Grace Changes Work,en-US,1,1,2,"Church,Earn,Greensboro_Sermons,Life,Restricted_Visibility,Spirituality,Video_Sermons,Watch,guilford_only"
3247,Montana State Prison High Side Unit I – Unit Rules,en-US,1,1,1,"COURSE,Content_Reference,Course_Length_1,Earn,Learn,Legal,Level_All,Manual,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Time_Completion_Low"
4384,"Coronavirus: What It Is, Facts and Myths",en-US,1,6,12,"Earn,Health,Information,Learn,MAINE_DOC_ONLY,ME_DOC_MCC_ONLY,ME_DOC_MSP_ONLY,ME_DOC_MVCF_ONLY,Resources,Restricted_Visibility"
4388,CHAPTER 3 SECTIONS 3: RIGHTS AND PRIVILEGES - MT DOC POLICY & PROCEDURE Continued,en-US,1,1,2,"Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
4176,MSP PHTTP ACCD Handbook,en-US,1,1,2,"Dawson_County_Only,Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
3409,Mendocino County Survey,en-US,1,1,42,"COURSE,Earn,Information,Learn,Restricted_Visibility,SURVEY,State_Specific_Course,mendocino_only"
1233,Leveraging Yourself,en-US,9,97,162,"Earn,Learn"
1115,Social Studies - U.S. History ,en-US,13,128,248,"Academic,American_Revolution,Articles_of_Confederation,COURSE,Civil_War,Cold_War,Earn,GED,GED_prep,Imperialism,Learn,Militarism,Nationalism,Native_Americans,PDF_Reading,Pilgrims,Slavery,Social_Studies,Test_Prep,Text_Item,U.S._History,United_States,Watergate,demo_content,no_edovogo"
1949,BeeLine - Level 2 Reading Practice - Overdrive,en-US,11,24,89,"Academic,Adult_Basic_Education,Assessment_Essay,Assessment_Mult_Choice,Assessment_Select_All,COURSE,Content_Performance,Course_Length_1,Course_Length_2,Earn,Edovo_Test_Course,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Beginner,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
849,Introduction to Legal Studies,en-US,5,26,69,"Academic,Assessment_Mult_Choice,COURSE,Civics_Government,Content_Performance,Course_Length_1,Earn,Learn,Legal,Legal_Study,Reentry_Community,Reference,Resources,Text_Item,Time_Completion_Medium"
4056,EDCF - Offender Rules and Discipline,en-US,5,11,17,"EL_DORADO_KDOC_ONLY,Information,Resources,Restricted_Visibility"
4130,Sunday Night Worship ,en-US,1,1,2,"Church,Earn,Greensboro_Sermons,Life,Restricted_Visibility,Spirituality,Video_Sermons,Watch,guilford_only"
2767,Kansas Commercial Driver's License Test,en-US,9,330,361,"Assessment_Mult_Choice,CDL,COURSE,Career_Exploration,Commercial_Driver's_License,Content_Performance,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Medium"
3133,The Skid Row Reader: Part 1,en-US,6,30,106,"Academic,Adult_Basic_Education,Assessment_Essay,Assessment_Mult_Choice,Assessment_Short_Answer,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,Language_Arts,Learn,Level_Literacy_2,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
4131,Offender Programs and Services,en-US,20,20,46,"Information,Resources,Restricted_Visibility,WINFIELD_KDOC_ONLY,WWRF_KDOC_ONLY"
1111,Bible Study I - Introduction and Understanding the Bible,en-US,9,638,1346,"Bible,Earn,Faith,Learn,Life,Religious_Study,Spiritual,Spirituality"
3010,Education Justice Project Reentry Manual,en-US,23,272,375,"Assessment_Mult_Choice,COURSE,Content_Reference,Earn,Facility_Prison,Information,Job_Interview,Job_Search,Job_Skills,Job_Tips,Jobs,Jobs_Finance,Learn,Level_All,Life,Making_Changes,Manual,PDF_Reading,Personal_Growth,Picture_Media,Reentry,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_High"
2323,DRAFT - RRP Infographics,en-US,1,1,3,"Earn,Learn,State_Specific_Course"
3993,SCF - Administration,en-US,10,10,20,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
3955,zzWCF - Fiscal Management,en-US,5,5,10,"Information,Resources,Restricted_Visibility,WINFIELD_KDOC_ONLY"
693,Level 2 Reading Practice: Historical Figures,en-US,6,12,90,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
3745,This is Real Life: The Only G.O.A.T,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
1723,Texas Driver's License,en-US,6,8,37,"CDL,Commercial_Driver's_License,Content_Reference,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Life,Outcome_Certificate,PDF_Reading,Reentry,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Medium"
3912,Introduction and Consent to Participate (IYH),en-US,1,9,63,Restricted_Visibility
4008,"SCF - Communication, Mail, and Visiting",en-US,3,3,10,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
1069,"Math - Addition, Subtraction, Multiplication, and Division ",en-US,7,100,126,"Academic,Arithmetic,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,GED,GED_prep,Intermediate,Learn,Level_Literacy_3,Math,Multiplication,PDF_Reading,Picture_Media,Place_Value,Rounding,Text_Item,Time_Completion_Medium,Whole_Numbers,no_edovogo"
2194,Learn Foreign Languages with Transparent Language,en-US,1,1,1,"Academic,Earn,Language_Learning,Learn,Restricted_Visibility,foreign_language,transparent_language"
4341,Montana House Bill 763,en-US,1,1,1,"Dawson_County_Only,Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
2287,Level 4 Reading: Freedom's Story 2,en-US,2,17,56,"Academic,Assessment_Mult_Choice,Assessment_Short_Answer,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Advanced,Level_Literacy_4,Picture_Media,Reading,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1159,Copy of ILLEGAL TO LEGAL (ITL),en-US,12,38,188,"Earn,Learn"
2741,Writing Personal Letters,en-US,1,4,12,"Academic,Adult_Basic_Education,COURSE,Content_Reference,Course_Length_1,Earn,Effective_Writing,English_Language_Arts,Family_Community,Job_Skills,Language_Arts,Learn,Life,Personal_Growth,Picture_Media,Reading_Writing,Reentry_Community,Text_Item,Time_Completion_Low,Writing"
3863,"TCF - Communication, Mail, and Visiting (z)",en-US,5,5,12,Restricted_Visibility
1323,Post-Test: Math ,en-US,1,46,47,"Academic,Algebra,Arithmetic,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,Geometry,Learn,Level_Intermediate,Level_Literacy_3,Math,Math_Practice,Picture_Media,Test_Prep,Time_Completion_Medium,Topics_Other,no_edovogo"
1490,Madera County Department of Corrections Documentation,en-US,1,1,2,"Information,Resources,Restricted_Visibility"
755,Level 2 Reading Practice: Think CERCA,en-US,3,6,31,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Low"
3199,Riverside PREA(z),en-US,1,2,4,"Information,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
4108,Getting Older: Why Your Teeth and Gums are Important for Good Health (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
3271,Optional Reading: Constitution On Divine Revelation,en-US,1,1,3,"Bible,COURSE,Catholic,Christian,Christianity,Content_Reference,Course_Length_1,Divine,Earn,Gospel,Learn,Life,Picture_Media,Religion,Religion_Spirituality,Religious,Revelation,Spiritual,Spirituality,Time_Completion_Medium"
1856,Transparent Language TEST,en-US,1,1,1,"Earn,Learn"
3328,Humboldt County Follow-Up Survey,en-US,1,1,62,"Earn,Information,Restricted_Visibility,SURVEY,State_Specific_Course,humboldt_only"
1023,Principles of Management ,en-US,42,295,711,"Academic,Assessment_Mult_Choice,Audio_Exercise,Business,COURSE,College,College_Credit,Content_Performance,Course_Length_3,Earn,Human_Resources,Job_Skills,Jobs,Jobs_Finance,Leadership,Learn,Level_Advanced,Level_Literacy_4,Management,PDF_Reading,Text_Item,Time_Completion_High,Video_Item,Workplace_Skills,no_kdoc"
4399,Sacred Texts,en-US,48,378,756,"COURSE,Earn,Learn,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Religious_Study,Restricted_Visibility,Spirituality,sacred_texts"
751,Houses of Healing - A Prisoner's Guide to Inner Power and Freedom,en-US,13,121,375,"Anger_Management,Assessment_Essay,Assessment_Mult_Choice,Assessment_Reflection,Assessment_Short_Answer,COURSE,Course_Length_2,Earn,Health_Recovery,Incarceration,Jail,Learn,Level_Intermediate,Life,Making_Changes,Mental_Health,PDF_Reading,Personal_Growth,Picture_Media,Prison,Reentry_Community,Text_Item,Time_Completion_Medium,Treatment_Oriented,Video_Item"
2962,Georgia Commercial Driver's Licence Practice Test,en-US,9,329,362,"Assessment_Mult_Choice,CDL,Commercial_Driver's_License,Content_Performance,Course_Length_2,Job_Skills,Jobs_Finance,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,Test_Prep,Text_Item,Time_Completion_Medium"
3355,Drawing: The Fundamentals ,en-US,9,24,98,"Academic,Art,Art_History,COURSE,Creative,Earn,How_It_Works,Introduction_to_Art_History,Learn,Life"
1818,Copy of Web Development: Introduction to HTML,en-US,9,24,43,"Earn,Job_Skills,Jobs,Learn"
4333,"Introduction to Mark, Lesson 1",en-US,8,26,91,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4222,"Intro to Scripture and the Gospel Message, Lesson 2",en-US,11,49,133,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4404,Edovo Forms - Maine DOC - An Introduction and Training Guide,en-US,4,16,46,"COURSE,Edovo,Facility,Information,ME_DOC_MCC_ONLY,ME_DOC_MSP_ONLY,ME_DOC_MVCF_ONLY,Resources,Restricted_Visibility"
4205,Profesión de Fe - Lección Cuatro: Sección Dos,en-US,11,32,104,"CDU,Earn,Learn,Life,Religion,Religion_Spirituality,Religious_Study"
4240,"Vaticano II: La Constitución Dogmática sobre la Iglesia: Lumen Gentium - Parte I, Lección Uno",en-US,7,31,93,"CDU,Religion,Religion_Spirituality,Religious_Study,Spirituality"
957,Eric the Car Guy - HVAC ,en-US,8,42,163,"COURSE,Cars,Content_Reference,Course_Length_2,Earn,HVAC,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Beginner,Mechanic,Picture_Media,Reentry_Community,Reference,Text_Item,Time_Completion_Medium,Video_Item,Workplace_Skills"
1315,Allegheny Re-Entry Resources ,en-US,8,8,24,"Content_Reference,Course_Length_2,Earn,Learn,Level_All,Life,PDF_Reading,Reentry,Reentry_Community,Reference,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Medium"
4287,News Inside - Issue 2,en-US,3,14,21,"Restricted_Visibility,TMP"
4067,EDCF - Sanitation and Hygiene,en-US,3,4,6,"EL_DORADO_KDOC_ONLY,Information,Resources,Restricted_Visibility"
4428,Content Loading Issues - Edovo Survey,en-US,1,3,14,"COURSE,Edovo,Information,Restricted_Visibility,SURVEY"
2216,Edovo Re-Entry Survey,en-US,1,12,14,"Earn,Learn,Life,State_Specific_Course"
2593,Continuing My Education,en-US,1,9,20,"College,Diploma,Earn,Education,Learn,Personal_Growth,State_Specific_Course,University"
925,Science - Physical Science,en-US,12,154,457,"Academic,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,Energy,GED,GED_prep,Heat,Learn,Level_Intermediate,Level_Literacy_3,Machines,Matter,NO_GRIMES_AR_DOC,PDF_Reading,Physical_Science,Physics,Picture_Media,Science,Speed_Motion,Temperature,Text_Item,Time_Completion_Medium,Velocity,Waves_Sound_Light"
3853,TCF - Fiscal Management (z),en-US,5,5,10,Restricted_Visibility
1153,Copy of Sample sample,en-US,1,3,10,"Earn,Learn"
3493,0.1 Consent + Inventories (Draft),en-US,11,31,212,"COURSE,Learn,Making_Changes"
3763,Ephesians: Praying Grateful Prayers,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
3865,TCF - Classification ,en-US,2,2,4,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
4214,La vida en Cristo - Lección Tres,en-US,8,22,77,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
2065,"Level 1 Reading Practice - Breakfast, A Lot of Food, and Buns and Jam",en-US,4,4,26,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Earn,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,Reading,Reading_Practice,Reading_Writing,Time_Completion_Low"
2428,Prisoner Reentry Network: Part I,en-US,8,58,152,"COURSE,CV,Earn,Facility_Prison,Incarceration,Inspiration,Job,Job_Search,Job_Skills,Job_Tips,Jobs,Jobs_Finance,Learn,Life,Motivation,Personal_Growth,Prison,Reentry,Reentry_Community,Resume,Time_Completion_Low,Workplace_Skills,demo_content"
4391,DOC Policies Index,en-US,1,1,2,"Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
4087,Introduction to Choosing a Doctor and Health Care Services (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
4091,Introduction to Health Screening (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
3871,TCF - Social Services,en-US,4,4,8,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
4392,Probation & Parole Division Procedures Index,en-US,1,1,2,"Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
