id,user_id,facility_id,created_at,updated_at
68755,32,3,2018-07-20 10:48:40.788,2018-07-20 10:48:40.788
68845,37,196,2018-07-20 10:48:59.30,2018-07-20 10:48:59.30
68935,37,178,2018-07-20 10:48:59.323,2018-07-20 10:48:59.323
69025,111,123,2018-07-20 10:51:39.581,2018-07-20 10:51:39.581
69439,2119,274,2018-07-24 12:17:50.742,2018-07-24 12:17:50.742
72490,2224,439,2018-08-16 08:03:12.337,2018-08-16 08:03:12.337
75109,256,52,2018-08-27 20:58:10.601,2018-08-27 20:58:10.601
75199,288,156,2018-08-27 20:58:30.005,2018-08-27 20:58:30.005
75535,401,99,2018-08-27 20:59:11.611,2018-08-27 20:59:11.611
75625,333,11,2018-08-27 21:00:37.80,2018-08-27 21:00:37.80
75715,333,49,2018-08-27 21:00:37.872,2018-08-27 21:00:37.872
75805,204,7,2018-08-27 21:05:13.485,2018-08-27 21:05:13.485
75895,268,21,2018-08-27 21:05:32.127,2018-08-27 21:05:32.127
75985,145,9,2018-08-27 21:06:44.001,2018-08-27 21:06:44.001
77731,2251,19,2018-09-10 08:26:51.968,2018-09-10 08:26:51.968
78274,71,17,2018-09-10 13:51:59.654,2018-09-10 13:51:59.654
84283,2461,439,2018-10-22 09:05:47.945,2018-10-22 09:05:47.945
91684,2593,586,2018-11-14 21:05:16.379,2018-11-14 21:05:16.379
94469,2637,637,2018-12-04 16:07:46.737,2018-12-04 16:07:46.737
94500,2668,637,2018-12-04 16:07:46.941,2018-12-04 16:07:46.941
95494,2703,592,2018-12-12 11:57:18.778,2018-12-12 11:57:18.778
95675,23,205,2018-12-13 15:44:12.226,2018-12-13 15:44:12.226
95705,23,80,2018-12-13 15:44:12.275,2018-12-13 15:44:12.275
95767,53,99,2018-12-13 15:51:16.343,2018-12-13 15:51:16.343
95797,53,156,2018-12-13 15:51:16.394,2018-12-13 15:51:16.394
95827,53,316,2018-12-13 15:51:16.448,2018-12-13 15:51:16.448
96101,968,7,2018-12-13 16:09:44.427,2018-12-13 16:09:44.427
96131,968,178,2018-12-13 16:09:44.475,2018-12-13 16:09:44.475
96263,2621,655,2018-12-13 16:13:28.16,2018-12-13 16:13:28.16
97668,764,496,2018-12-21 13:39:55.382,2018-12-21 13:39:55.382
97698,764,3,2018-12-21 13:39:55.432,2018-12-21 13:39:55.432
97728,764,637,2018-12-21 13:39:55.482,2018-12-21 13:39:55.482
97758,764,156,2018-12-21 13:39:55.531,2018-12-21 13:39:55.531
97788,764,163,2018-12-21 13:39:55.58,2018-12-21 13:39:55.58
98045,33,42,2018-12-26 16:38:22.965,2018-12-26 16:38:22.965
98075,33,217,2018-12-26 16:38:23.014,2018-12-26 16:38:23.014
98105,33,2,2018-12-26 16:38:23.061,2018-12-26 16:38:23.061
98507,291,613,2019-01-07 13:24:18.738,2019-01-07 13:24:18.738
98537,291,133,2019-01-07 13:24:18.786,2019-01-07 13:24:18.786
99931,2762,274,2019-01-14 17:20:33.182,2019-01-14 17:20:33.182
99961,2762,123,2019-01-14 17:20:33.23,2019-01-14 17:20:33.23
99991,2762,433,2019-01-14 17:20:33.279,2019-01-14 17:20:33.279
100021,2762,388,2019-01-14 17:20:33.329,2019-01-14 17:20:33.329
100194,2777,448,2019-01-15 08:29:43.046,2019-01-15 08:29:43.046
100224,2777,96,2019-01-15 08:29:43.094,2019-01-15 08:29:43.094
100254,2777,69,2019-01-15 08:29:43.145,2019-01-15 08:29:43.145
100284,2777,211,2019-01-15 08:29:43.194,2019-01-15 08:29:43.194
100314,2777,478,2019-01-15 08:29:43.242,2019-01-15 08:29:43.242
100344,2777,80,2019-01-15 08:29:43.291,2019-01-15 08:29:43.291
100493,2598,586,2019-01-15 08:37:23.684,2019-01-15 08:37:23.684
100523,2598,619,2019-01-15 08:37:23.732,2019-01-15 08:37:23.732
100553,2598,205,2019-01-15 08:37:23.78,2019-01-15 08:37:23.78
100583,2598,490,2019-01-15 08:37:23.833,2019-01-15 08:37:23.833
100613,2598,364,2019-01-15 08:37:23.888,2019-01-15 08:37:23.888
100796,2356,538,2019-01-15 08:38:53.647,2019-01-15 08:38:53.647
100826,2356,328,2019-01-15 08:38:53.695,2019-01-15 08:38:53.695
100856,2356,541,2019-01-15 08:38:53.742,2019-01-15 08:38:53.742
101276,2817,655,2019-01-15 16:56:35.914,2019-01-15 16:56:35.914
101311,2852,613,2019-01-15 16:56:36.181,2019-01-15 16:56:36.181
101342,2883,613,2019-01-15 16:56:36.416,2019-01-15 16:56:36.416
101373,2914,667,2019-01-15 16:56:36.655,2019-01-15 16:56:36.655
101414,2955,661,2019-01-15 16:56:36.969,2019-01-15 16:56:36.969
101491,3032,667,2019-01-15 17:03:33.609,2019-01-15 17:03:33.609
101532,3073,649,2019-01-15 17:05:27.894,2019-01-15 17:05:27.894
102537,3013,652,2019-01-17 14:32:12.949,2019-01-17 14:32:12.949
103385,3112,664,2019-01-23 17:03:27.831,2019-01-23 17:03:27.831
103880,2763,679,2019-01-29 17:14:08.717,2019-01-29 17:14:08.717
104137,3210,463,2019-02-05 10:45:23.287,2019-02-05 10:45:23.287
104198,3228,643,2019-02-07 18:40:10.21,2019-02-07 18:40:10.21
104231,3204,592,2019-02-11 11:19:01.976,2019-02-11 11:19:01.976
104576,3289,664,2019-02-19 15:05:41.557,2019-02-19 15:05:41.557
104840,3086,661,2019-02-26 15:11:39.48,2019-02-26 15:11:39.48
105445,3357,643,2019-03-12 12:10:14.287,2019-03-12 12:10:14.287
106108,3361,517,2019-03-13 15:10:01.576,2019-03-13 15:10:01.576
106138,3361,370,2019-03-13 15:10:01.656,2019-03-13 15:10:01.656
106168,3361,376,2019-03-13 15:10:01.734,2019-03-13 15:10:01.734
106198,3361,133,2019-03-13 15:10:01.824,2019-03-13 15:10:01.824
106656,3381,625,2019-03-23 13:30:55.827,2019-03-23 13:30:55.827
106694,3406,352,2019-03-29 08:51:42.459,2019-03-29 08:51:42.459
108194,3453,83,2019-04-22 16:57:23.08,2019-04-22 16:57:23.08
108552,463,496,2019-04-24 15:06:14.984,2019-04-24 15:06:14.984
108582,463,406,2019-04-24 15:06:15.041,2019-04-24 15:06:15.041
108612,463,661,2019-04-24 15:06:15.098,2019-04-24 15:06:15.098
108642,463,466,2019-04-24 15:06:15.153,2019-04-24 15:06:15.153
108672,463,130,2019-04-24 15:06:15.209,2019-04-24 15:06:15.209
109153,2464,586,2019-05-01 17:37:14.524,2019-05-01 17:37:14.524
109183,2464,619,2019-05-01 17:37:14.573,2019-05-01 17:37:14.573
109213,2464,205,2019-05-01 17:37:14.623,2019-05-01 17:37:14.623
109243,2464,400,2019-05-01 17:37:14.698,2019-05-01 17:37:14.698
109273,2610,46,2019-05-01 17:37:40.326,2019-05-01 17:37:40.326
109303,2610,562,2019-05-01 17:37:40.375,2019-05-01 17:37:40.375
109333,2610,646,2019-05-01 17:37:40.424,2019-05-01 17:37:40.424
109363,2610,141,2019-05-01 17:37:40.472,2019-05-01 17:37:40.472
109393,2610,38,2019-05-01 17:37:40.52,2019-05-01 17:37:40.52
110217,3487,130,2019-05-09 11:45:41.787,2019-05-09 11:45:41.787
111270,2789,511,2019-05-23 13:16:03.484,2019-05-23 13:16:03.484
111300,2789,394,2019-05-23 13:16:03.562,2019-05-23 13:16:03.562
111330,2789,248,2019-05-23 13:16:03.613,2019-05-23 13:16:03.613
111360,2789,475,2019-05-23 13:16:03.664,2019-05-23 13:16:03.664
111390,3520,352,2019-05-23 15:08:25.709,2019-05-23 15:08:25.709
112329,3572,286,2019-06-13 06:57:47.564,2019-06-13 06:57:47.564
114603,814,439,2019-07-07 18:34:46.016,2019-07-07 18:34:46.016
114633,814,130,2019-07-07 18:34:46.065,2019-07-07 18:34:46.065
115284,1507,83,2019-07-16 12:02:53.691,2019-07-16 12:02:53.691
115567,3621,696,2019-07-18 11:43:54.749,2019-07-18 11:43:54.749
116797,2629,637,2019-08-02 11:47:37.787,2019-08-02 11:47:37.787
116827,3570,655,2019-08-02 11:56:42.576,2019-08-02 11:56:42.576
116857,3214,613,2019-08-02 16:48:23.252,2019-08-02 16:48:23.252
116900,3302,655,2019-08-02 16:50:56.827,2019-08-02 16:50:56.827
116930,3448,661,2019-08-02 17:27:53.829,2019-08-02 17:27:53.829
116960,2769,664,2019-08-02 17:33:23.231,2019-08-02 17:33:23.231
116990,3568,652,2019-08-02 17:56:54.703,2019-08-02 17:56:54.703
117040,2802,661,2019-08-02 17:58:26.04,2019-08-02 17:58:26.04
117070,2946,652,2019-08-02 18:00:53.71,2019-08-02 18:00:53.71
118610,2799,502,2019-08-15 09:43:28.392,2019-08-15 09:43:28.392
118640,2799,96,2019-08-15 09:43:28.441,2019-08-15 09:43:28.441
118670,2799,698,2019-08-15 09:43:28.489,2019-08-15 09:43:28.489
118700,2799,208,2019-08-15 09:43:28.537,2019-08-15 09:43:28.537
118730,2799,541,2019-08-15 09:43:28.584,2019-08-15 09:43:28.584
118760,2799,689,2019-08-15 09:43:28.632,2019-08-15 09:43:28.632
118796,1531,289,2019-08-16 13:16:08.712,2019-08-16 13:16:08.712
118826,1531,99,2019-08-16 13:16:08.765,2019-08-16 13:16:08.765
118856,1531,693,2019-08-16 13:16:08.817,2019-08-16 13:16:08.817
118886,1531,49,2019-08-16 13:16:08.868,2019-08-16 13:16:08.868
118916,1531,173,2019-08-16 13:16:08.921,2019-08-16 13:16:08.921
118949,49,96,2019-08-19 17:29:39.90,2019-08-19 17:29:39.90
118979,49,5,2019-08-19 17:29:39.95,2019-08-19 17:29:39.95
119020,3115,652,2019-08-20 16:47:03.811,2019-08-20 16:47:03.811
119687,3711,682,2019-08-23 12:18:27.242,2019-08-23 12:18:27.242
120733,3425,514,2019-09-11 11:31:11.961,2019-09-11 11:31:11.961
120763,3425,227,2019-09-11 11:31:12.011,2019-09-11 11:31:12.011
120793,3425,664,2019-09-11 11:31:12.059,2019-09-11 11:31:12.059
120823,3425,340,2019-09-11 11:31:12.108,2019-09-11 11:31:12.108
120853,3425,689,2019-09-11 11:31:12.157,2019-09-11 11:31:12.157
122795,3809,607,2019-09-19 17:03:00.042,2019-09-19 17:03:00.042
123225,3818,694,2019-09-20 18:16:04.884,2019-09-20 18:16:04.884
123256,3767,652,2019-09-23 12:26:50.09,2019-09-23 12:26:50.09
123288,3548,686,2019-09-23 17:27:03.67,2019-09-23 17:27:03.67
125416,3636,704,2019-10-01 09:26:53.938,2019-10-01 09:26:53.938
125544,1384,493,2019-10-01 09:28:28.342,2019-10-01 09:28:28.342
125640,1081,35,2019-10-01 09:29:55.372,2019-10-01 09:29:55.372
125670,902,690,2019-10-01 09:30:30.37,2019-10-01 09:30:30.37
125749,566,418,2019-10-01 09:31:32.283,2019-10-01 09:31:32.283
126691,3978,99,2019-10-14 08:24:20.811,2019-10-14 08:24:20.811
127181,4030,418,2019-10-17 12:30:26.898,2019-10-17 12:30:26.898
127211,4031,664,2019-10-17 13:57:38.465,2019-10-17 13:57:38.465
127655,2467,538,2019-10-23 16:46:32.459,2019-10-23 16:46:32.459
127685,2467,643,2019-10-23 16:46:32.511,2019-10-23 16:46:32.511
127715,2467,199,2019-10-23 16:46:32.563,2019-10-23 16:46:32.563
127745,2467,130,2019-10-23 16:46:32.615,2019-10-23 16:46:32.615
128817,572,505,2019-11-14 15:33:11.051,2019-11-14 15:33:11.051
129647,3479,268,2019-11-18 18:12:37.417,2019-11-18 18:12:37.417
129677,3479,83,2019-11-18 18:12:37.469,2019-11-18 18:12:37.469
129707,3479,698,2019-11-18 18:12:37.52,2019-11-18 18:12:37.52
129737,3479,205,2019-11-18 18:12:37.571,2019-11-18 18:12:37.571
129767,3479,685,2019-11-18 18:12:37.623,2019-11-18 18:12:37.623
129797,3479,328,2019-11-18 18:12:37.674,2019-11-18 18:12:37.674
130839,3671,529,2019-11-22 09:58:19.835,2019-11-22 09:58:19.835
130869,3671,99,2019-11-22 09:58:19.887,2019-11-22 09:58:19.887
130899,3671,304,2019-11-22 09:58:19.938,2019-11-22 09:58:19.938
130929,3671,15,2019-11-22 09:58:19.988,2019-11-22 09:58:19.988
132298,2778,703,2019-12-06 16:04:06.086,2019-12-06 16:04:06.086
132328,887,352,2019-12-06 16:04:38.723,2019-12-06 16:04:38.723
132358,887,649,2019-12-06 16:04:38.777,2019-12-06 16:04:38.777
132388,887,340,2019-12-06 16:04:38.829,2019-12-06 16:04:38.829
132418,887,310,2019-12-06 16:04:38.882,2019-12-06 16:04:38.882
132448,3586,415,2019-12-06 16:05:02.588,2019-12-06 16:05:02.588
132707,227,705,2019-12-09 15:07:33.995,2019-12-09 15:07:33.995
132846,2954,661,2019-12-10 15:30:38.09,2019-12-10 15:30:38.09
132902,2616,679,2019-12-16 11:14:52.278,2019-12-16 11:14:52.278
132932,3663,679,2019-12-16 11:21:49.169,2019-12-16 11:21:49.169
133261,4194,592,2019-12-20 13:13:04.007,2019-12-20 13:13:04.007
134524,1360,46,2020-01-15 11:04:12.40,2020-01-15 11:04:12.40
134554,1360,556,2020-01-15 11:04:12.449,2020-01-15 11:04:12.449
134584,1360,710,2020-01-15 11:04:12.498,2020-01-15 11:04:12.498
134614,1360,208,2020-01-15 11:04:12.548,2020-01-15 11:04:12.548
134644,1360,15,2020-01-15 11:04:12.598,2020-01-15 11:04:12.598
135816,4272,712,2020-01-16 14:39:26.83,2020-01-16 14:39:26.83
135846,4302,712,2020-01-16 14:39:27.106,2020-01-16 14:39:27.106
137990,3441,268,2020-01-30 11:10:16.978,2020-01-30 11:10:16.978
138020,3441,83,2020-01-30 11:10:17.027,2020-01-30 11:10:17.027
138050,3441,661,2020-01-30 11:10:17.077,2020-01-30 11:10:17.077
138080,3441,712,2020-01-30 11:10:17.128,2020-01-30 11:10:17.128
138110,3441,178,2020-01-30 11:10:17.179,2020-01-30 11:10:17.179
138725,4045,262,2020-02-03 11:50:49.624,2020-02-03 11:50:49.624
138755,4045,7,2020-02-03 11:50:49.674,2020-02-03 11:50:49.674
138785,4045,604,2020-02-03 11:50:49.724,2020-02-03 11:50:49.724
138815,4045,463,2020-02-03 11:50:49.777,2020-02-03 11:50:49.777
138845,4045,415,2020-02-03 11:50:49.827,2020-02-03 11:50:49.827
140086,2470,496,2020-02-12 11:38:05.076,2020-02-12 11:38:05.076
140116,2470,592,2020-02-12 11:38:05.128,2020-02-12 11:38:05.128
140146,2470,13,2020-02-12 11:38:05.178,2020-02-12 11:38:05.178
140176,2470,682,2020-02-12 11:38:05.226,2020-02-12 11:38:05.226
140206,2470,685,2020-02-12 11:38:05.28,2020-02-12 11:38:05.28
140236,4386,586,2020-02-13 10:43:15.898,2020-02-13 10:43:15.898
140591,2344,277,2020-02-17 13:20:18.012,2020-02-17 13:20:18.012
140621,2344,99,2020-02-17 13:20:18.122,2020-02-17 13:20:18.122
140651,2344,160,2020-02-17 13:20:18.21,2020-02-17 13:20:18.21
140681,2344,17,2020-02-17 13:20:18.302,2020-02-17 13:20:18.302
141121,39,262,2020-02-18 12:19:11.15,2020-02-18 12:19:11.15
141151,39,394,2020-02-18 12:19:11.243,2020-02-18 12:19:11.243
141181,39,692,2020-02-18 12:19:11.368,2020-02-18 12:19:11.368
141211,39,490,2020-02-18 12:19:11.479,2020-02-18 12:19:11.479
141576,4350,720,2020-02-20 12:35:07.607,2020-02-20 12:35:07.607
142196,941,714,2020-02-24 16:12:44.631,2020-02-24 16:12:44.631
142226,941,704,2020-02-24 16:12:44.68,2020-02-24 16:12:44.68
142256,941,160,2020-02-24 16:12:44.729,2020-02-24 16:12:44.729
142286,941,239,2020-02-24 16:12:44.778,2020-02-24 16:12:44.778
142316,941,15,2020-02-24 16:12:44.826,2020-02-24 16:12:44.826
142346,941,5,2020-02-24 16:12:44.877,2020-02-24 16:12:44.877
142565,2473,283,2020-02-25 17:33:09.504,2020-02-25 17:33:09.504
142595,2473,580,2020-02-25 17:33:09.554,2020-02-25 17:33:09.554
142625,2473,433,2020-02-25 17:33:09.603,2020-02-25 17:33:09.603
142655,2473,17,2020-02-25 17:33:09.653,2020-02-25 17:33:09.653
142685,2473,52,2020-02-25 17:33:09.702,2020-02-25 17:33:09.702
144570,4456,712,2020-03-06 13:09:41.75,2020-03-06 13:09:41.75
145319,4401,304,2020-03-11 15:27:30.484,2020-03-11 15:27:30.484
145599,1084,358,2020-03-11 15:30:13.534,2020-03-11 15:30:13.534
145773,995,21,2020-03-12 17:53:11.634,2020-03-12 17:53:11.634
145803,995,52,2020-03-12 17:53:11.687,2020-03-12 17:53:11.687
149849,4512,712,2020-03-30 14:46:14.387,2020-03-30 14:46:14.387
150666,3426,586,2020-04-01 10:12:49.053,2020-04-01 10:12:49.053
150696,3426,622,2020-04-01 10:12:49.105,2020-04-01 10:12:49.105
150726,3426,721,2020-04-01 10:12:49.167,2020-04-01 10:12:49.167
150756,3426,547,2020-04-01 10:12:49.226,2020-04-01 10:12:49.226
150786,3426,316,2020-04-01 10:12:49.279,2020-04-01 10:12:49.279
150974,1783,454,2020-04-02 14:21:37.123,2020-04-02 14:21:37.123
151004,3307,466,2020-04-02 14:43:21.76,2020-04-02 14:43:21.76
151038,4012,454,2020-04-02 15:06:45.743,2020-04-02 15:06:45.743
151232,1660,466,2020-04-03 11:33:08.697,2020-04-03 11:33:08.697
151272,2359,466,2020-04-03 12:34:54.098,2020-04-03 12:34:54.098
151306,4003,466,2020-04-05 17:22:05.282,2020-04-05 17:22:05.282
151344,3969,466,2020-04-05 17:34:49.541,2020-04-05 17:34:49.541
151386,1879,466,2020-04-05 18:18:32.868,2020-04-05 18:18:32.868
151421,1804,466,2020-04-06 14:38:48.118,2020-04-06 14:38:48.118
151459,4014,466,2020-04-06 16:08:01.076,2020-04-06 16:08:01.076
151491,1855,466,2020-04-07 11:38:07.80,2020-04-07 11:38:07.80
151527,3936,454,2020-04-07 11:52:20.373,2020-04-07 11:52:20.373
151563,3905,454,2020-04-07 12:37:31.886,2020-04-07 12:37:31.886
151601,4536,463,2020-04-07 15:01:57.26,2020-04-07 15:01:57.26
152439,4535,460,2020-04-22 08:57:44.145,2020-04-22 08:57:44.145
153440,4599,673,2020-04-28 10:18:50.911,2020-04-28 10:18:50.911
153470,4609,682,2020-04-28 11:44:58.174,2020-04-28 11:44:58.174
153505,3911,466,2020-04-28 15:04:55.493,2020-04-28 15:04:55.493
154624,4621,725,2020-05-01 10:02:01.368,2020-05-01 10:02:01.368
154958,4628,370,2020-05-05 02:34:54.40,2020-05-05 02:34:54.40
156544,2717,682,2020-05-15 11:59:13.42,2020-05-15 11:59:13.42
156575,3738,682,2020-05-15 12:26:46.131,2020-05-15 12:26:46.131
156605,443,707,2020-05-18 09:27:44.008,2020-05-18 09:27:44.008
156635,503,418,2020-05-18 09:28:13.481,2020-05-18 09:28:13.481
156665,893,586,2020-05-18 09:28:45.89,2020-05-18 09:28:45.89
156695,893,706,2020-05-18 09:28:45.94,2020-05-18 09:28:45.94
156725,1405,340,2020-05-18 09:29:26.78,2020-05-18 09:29:26.78
156755,899,721,2020-05-18 09:29:58.68,2020-05-18 09:29:58.68
156785,1387,704,2020-05-18 09:30:40.676,2020-05-18 09:30:40.676
156815,1129,394,2020-05-18 09:31:58.677,2020-05-18 09:31:58.677
156845,1225,382,2020-05-18 09:32:38.62,2020-05-18 09:32:38.62
156875,1225,358,2020-05-18 09:32:38.671,2020-05-18 09:32:38.671
156905,2326,722,2020-05-18 09:33:10.677,2020-05-18 09:33:10.677
156935,368,707,2020-05-18 09:33:52.10,2020-05-18 09:33:52.10
156965,3497,418,2020-05-18 09:34:22.356,2020-05-18 09:34:22.356
156995,4335,586,2020-05-18 09:34:59.718,2020-05-18 09:34:59.718
157025,4335,700,2020-05-18 09:34:59.77,2020-05-18 09:34:59.77
158301,3468,649,2020-05-22 09:56:19.198,2020-05-22 09:56:19.198
159710,4713,463,2020-06-02 10:47:43.10,2020-06-02 10:47:43.10
161330,1519,289,2020-06-08 14:23:22.393,2020-06-08 14:23:22.393
161360,1519,439,2020-06-08 14:23:22.446,2020-06-08 14:23:22.446
161390,1519,661,2020-06-08 14:23:22.499,2020-06-08 14:23:22.499
161420,1519,156,2020-06-08 14:23:22.552,2020-06-08 14:23:22.552
161450,1519,400,2020-06-08 14:23:22.607,2020-06-08 14:23:22.607
161480,1519,693,2020-06-08 14:23:22.659,2020-06-08 14:23:22.659
161680,3273,466,2020-06-09 18:35:54.90,2020-06-09 18:35:54.90
161722,1954,325,2020-06-11 10:06:50.232,2020-06-11 10:06:50.232
162313,4097,145,2020-06-22 08:06:49.719,2020-06-22 08:06:49.719
162511,3355,46,2020-06-30 09:51:33.201,2020-06-30 09:51:33.201
162541,3355,699,2020-06-30 09:51:33.219,2020-06-30 09:51:33.219
162571,3355,9,2020-06-30 09:51:33.239,2020-06-30 09:51:33.239
162601,3355,325,2020-06-30 09:51:33.257,2020-06-30 09:51:33.257
162631,3355,547,2020-06-30 09:51:33.275,2020-06-30 09:51:33.275
162661,3355,15,2020-06-30 09:51:33.295,2020-06-30 09:51:33.295
162691,3355,427,2020-06-30 09:51:33.313,2020-06-30 09:51:33.313
163812,99,382,2020-07-01 15:08:12.978,2020-07-01 15:08:12.978
163842,99,598,2020-07-01 15:08:13.029,2020-07-01 15:08:13.029
163872,99,731,2020-07-01 15:08:13.081,2020-07-01 15:08:13.081
163902,99,239,2020-07-01 15:08:13.133,2020-07-01 15:08:13.133
163932,99,178,2020-07-01 15:08:13.185,2020-07-01 15:08:13.185
164442,4815,718,2020-07-09 13:14:10.17,2020-07-09 13:14:10.17
164475,781,655,2020-07-14 09:18:40.181,2020-07-14 09:18:40.181
164505,781,463,2020-07-14 09:18:40.26,2020-07-14 09:18:40.26
164535,781,42,2020-07-14 09:18:40.319,2020-07-14 09:18:40.319
165008,4666,731,2020-07-15 15:55:01.60,2020-07-15 15:55:01.60
165372,2697,502,2020-07-20 15:42:11.51,2020-07-20 15:42:11.51
165402,2697,33,2020-07-20 15:42:11.565,2020-07-20 15:42:11.565
165432,2697,652,2020-07-20 15:42:11.62,2020-07-20 15:42:11.62
165462,2697,712,2020-07-20 15:42:11.673,2020-07-20 15:42:11.673
165492,2697,415,2020-07-20 15:42:11.727,2020-07-20 15:42:11.727
165522,4565,289,2020-07-21 12:29:39.451,2020-07-21 12:29:39.451
165552,4565,7,2020-07-21 12:29:39.509,2020-07-21 12:29:39.509
165582,4565,667,2020-07-21 12:29:39.563,2020-07-21 12:29:39.563
165612,4565,169,2020-07-21 12:29:39.619,2020-07-21 12:29:39.619
165642,4565,726,2020-07-21 12:29:39.676,2020-07-21 12:29:39.676
165833,148,274,2020-07-24 09:22:47.405,2020-07-24 09:22:47.405
165863,148,83,2020-07-24 09:22:47.455,2020-07-24 09:22:47.455
165893,148,643,2020-07-24 09:22:47.506,2020-07-24 09:22:47.506
165923,148,205,2020-07-24 09:22:47.556,2020-07-24 09:22:47.556
165953,148,690,2020-07-24 09:22:47.606,2020-07-24 09:22:47.606
165995,4670,96,2020-07-24 10:15:23.451,2020-07-24 10:15:23.451
166025,1912,649,2020-07-24 10:16:21.028,2020-07-24 10:16:21.028
166055,45,283,2020-07-24 10:16:48.671,2020-07-24 10:16:48.671
166085,45,24,2020-07-24 10:16:48.731,2020-07-24 10:16:48.731
166115,45,652,2020-07-24 10:16:48.785,2020-07-24 10:16:48.785
166145,45,205,2020-07-24 10:16:48.84,2020-07-24 10:16:48.84
166175,45,730,2020-07-24 10:16:48.895,2020-07-24 10:16:48.895
166205,45,117,2020-07-24 10:16:48.946,2020-07-24 10:16:48.946
319,129,17,2015-12-17 13:57:16,2015-12-17 13:57:16
1668,246,15,2016-07-06 14:04:01,2016-07-06 14:04:01
6428,416,46,2016-09-29 10:06:33,2016-09-29 10:06:33
12825,609,99,2017-01-20 09:39:28,2017-01-20 09:39:28
22415,848,19,2017-07-12 14:09:16.564,2017-07-12 14:09:16.564
28034,724,169,2017-09-06 09:37:08.005,2017-09-06 09:37:08.005
31279,1108,9,2017-10-20 10:38:02.815,2017-10-20 10:38:02.815
31369,1108,117,2017-10-20 10:38:02.867,2017-10-20 10:38:02.867
31459,1108,256,2017-10-20 10:38:02.91,2017-10-20 10:38:02.91
36019,1171,325,2017-12-06 15:15:09.783,2017-12-06 15:15:09.783
42793,965,11,2018-02-19 11:18:26.097,2018-02-19 11:18:26.097
42883,965,54,2018-02-19 11:18:26.135,2018-02-19 11:18:26.135
42973,965,283,2018-02-19 11:18:26.168,2018-02-19 11:18:26.168
43063,965,117,2018-02-19 11:18:26.201,2018-02-19 11:18:26.201
51766,829,382,2018-04-04 11:31:45.73,2018-04-04 11:31:45.73
56794,1561,478,2018-05-01 10:56:43.799,2018-05-01 10:56:43.799
57844,14,83,2018-05-04 14:47:46.765,2018-05-04 14:47:46.765
57934,14,184,2018-05-04 14:47:46.791,2018-05-04 14:47:46.791
61642,517,113,2018-05-15 07:35:31.772,2018-05-15 07:35:31.772
64585,125,19,2018-06-11 10:53:22.252,2018-06-11 10:53:22.252
64675,125,86,2018-06-11 10:53:22.272,2018-06-11 10:53:22.272
64774,1918,262,2018-06-11 12:22:11.925,2018-06-11 12:22:11.925
64864,1918,40,2018-06-11 12:22:11.95,2018-06-11 12:22:11.95
64954,1918,472,2018-06-11 12:22:11.975,2018-06-11 12:22:11.975
65044,1918,221,2018-06-11 12:22:11.996,2018-06-11 12:22:11.996
67618,2002,439,2018-07-06 07:05:32.907,2018-07-06 07:05:32.907
68590,15,46,2018-07-20 10:48:08.147,2018-07-20 10:48:08.147
68680,15,156,2018-07-20 10:48:08.176,2018-07-20 10:48:08.176
68770,32,9,2018-07-20 10:48:40.791,2018-07-20 10:48:40.791
68860,37,69,2018-07-20 10:48:59.304,2018-07-20 10:48:59.304
68950,37,221,2018-07-20 10:48:59.327,2018-07-20 10:48:59.327
69040,111,9,2018-07-20 10:51:39.591,2018-07-20 10:51:39.591
69469,2155,439,2018-08-02 11:50:50.07,2018-08-02 11:50:50.07
72988,2266,490,2018-08-22 12:52:14.216,2018-08-22 12:52:14.216
